id,hinban,item,description,remarks,unit,uprice,ouritem,vol,zaiko,kento,hcode,cat
3453,"メーターサンプル SP/192 (ラルク ベージュ)","メーターサンプル SP/192","布地:ラルク ベージュ","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3454,"メーターサンプル SP/194 (ラルク キャメル)","メーターサンプル SP/194","布地:ラルク キャメル","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3455,"メーターサンプル SP/195 (ラルク クリーム)","メーターサンプル SP/195","布地:ラルク クリーム","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3456,"メーターサンプル SP/196 (ラルク コーヒー)","メーターサンプル SP/196","布地:ラルク コーヒー","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3457,"メーターサンプル SP/197 (ラルク ブルー)","メーターサンプル SP/197","布地:ラルク ブルー","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3458,"メーターサンプル SP/198 (ラルク ネイビー)","メーターサンプル SP/198","布地:ラルク ネイビー","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3459,"メーターサンプル SP/199 (ラルク オフ)","メーターサンプル SP/199","布地:ラルク オフ","サイズ:生地幅×1m 四方ロック有り",pcs,6.2,"","",0,0,"",""
3460,"メーターサンプル SP/206","メーターサンプル SP/206","布地","サイズ 1000mm×幅なり ロックなし",pcs,5.7,"","",0,0,"",""
3461,"メーターサンプル SP/206 (FREE 97)","メーターサンプル SP/206","布地:FREE 97","サイズ:生地幅×1m 四方ロック有り",pcs,5.7,"","",0,0,"",""
3462,"メーターサンプル SP/207","メーターサンプル SP/207","布地","サイズ 1000mm×幅なり ロックなし",pcs,5.7,"","",0,0,"",""
3463,"メーターサンプル SP/207 (FREE 96)","メーターサンプル SP/207","布地:FREE 96","サイズ:生地幅×1m 四方ロック有り",pcs,5.7,"","",0,0,"",""
3464,"メーターサンプル SP/209","メーターサンプル SP/209","布地","サイズ 1000mm×幅なり ロックなし",pcs,5.7,"","",0,0,"",""
3465,"メーターサンプル SP/209 (FREE 93)","メーターサンプル SP/209","布地:FREE 93","サイズ:生地幅×1m 四方ロック有り",pcs,5.7,"","",0,0,"",""
3466,"モトハシマテリアル様分","CH220(A-01) L型 SOFA due spazio パイピング有り","FIT-NVネイビー パイピングFIT-GRY","W2300×D1530×H800 (SH380)",SET,"","","",0,0,"",""
3467,"ロック糸 白色","ロック糸 白色","糸 40/3000m(=1巻)","TFC社使用品","巻","","","",0,0,"",""
3468,"単価見積中",T517-704,"20座パッド","試作サンプル",PCS,"","","",0,0,"",""
3469,"単価見積中",T517-705,"20背パッド","試作サンプル",PCS,"","","",0,0,"",""
3470,"単価見積中",T517-706,"06/07座パッド","試作サンプル",PCS,"","","",0,0,"",""
3471,"単価見積中",T517-707,"06/07背パッド","試作サンプル",PCS,"","","",0,0,"",""
3472,"単価見積中",T517-708,"49/50座パッド①","試作サンプル",PCS,"","","",0,0,"",""
3473,"単価見積中",T517-709,"49/50座パッド②","試作サンプル",PCS,"","","",0,0,"",""
3474,"単価見積中",T517-710,"49/50背パッド①","試作サンプル",PCS,"","","",0,0,"",""
3475,"単価見積中",T517-711,"49/50背パッド②","試作サンプル",PCS,"","","",0,0,"",""
3476,"単価見積中",T517-712,"49/50肘パッド","試作サンプル",PCS,"","","",0,0,"",""
3477,"布地サンプル(A4サイズ) CHILI 56","布地サンプル(A4サイズ) CHILI 56","A4サイズ 全周ロック","デザインアーク様用販促サンプル",pcs,0.6,"","",0,0,"",""
3478,"布地サンプル(A4サイズ) SP/180","布地サンプル(A4サイズ) SP/180","A4サイズ 全周ロック","販促サンプル",pcs,0.75,"",0.001428571,0,0,"",""
3480,"布地サンプル(A4サイズ) SP/183","布地サンプル(A4サイズ) SP/183","A4サイズ 全周ロック","販促サンプル",pcs,0.75,"","",0,0,"",""
3485,"布地サンプルFIT-GRY","布地サンプルFIT-GRY","モトハシマテリアル様へ","",pcs,"","","",0,0,"",""
3486,"布地サンプルFIT-NV ","布地サンプルFIT-NV ","モトハシマテリアル様へ","",pcs,"","","",0,0,"",""
3487,"布地未定(確定したらREVISEする)","FD002-3P 布地未定","仕様未確定(確定したらREVISEする)","仕様未確定(確定したらREVISEする)",pcs,"","","",0,0,"",""
3488,"底張り用 不織布","底張り用 不織布","","No commercial value",m,"","","",0,0,"",""
3489,"最短南濃工場入れ(DR用)","CH1013-03+1N F15-7 F15-2","迫田コンテナサンプル品","",pcs,"","","",0,0,"",""
3490,"最短南濃工場入れ(DR用)","CH924-03+17 CHILI-25(IV)","迫田コンテナサンプル品","",pcs,"","","",0,0,"",""
3491,"最短南濃工場入れ(DR用)","CH924-59 CHILI-25(IV)","迫田コンテナサンプル品","",pcs,"","","",0,0,"",""
3492,"最短南濃工場入れ(DR用)","CH943B-11R CHILI-01(BE)","迫田コンテナサンプル品","",pcs,"","","",0,0,"",""
3493,"最短南濃工場入れ(DR用)","CH943B-20L CHILI-01(BE)","迫田コンテナサンプル品","",pcs,"","","",0,0,"",""
3494,"最短南濃工場入れ(DR用)","CH943B-腰クッション CHILI-7(BL)","迫田コンテナサンプル品","",pcs,"","","",0,0,"",""
3495,"木脚サンプル",F756-400A,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3496,"木脚サンプル",H2-500-400,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3497,"木脚サンプル",N494-400A,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3498,"木脚サンプル",P107-400A,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3499,"木脚サンプル",P226-400A,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3500,"木脚サンプル",P231-400A,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3501,"木脚サンプル",P808-400A,"木脚サンプル ゴム材 DB色","",pcs,"","","",0,0,"",""
3502,"東京直送 新百合ヶ丘研修センター分","CH1031A-02P DB CHILI13","脚=DB 張地=CHILI13(パープル) ",W1400xD850xH800,pcs,"","","",0,0,"",""
3503,"東京直送 新百合ヶ丘研修センター分","CH1031A-02P DB CHILI44","脚=DB 張地=CHILI44(こげ茶)",W1400xD850xH800,pcs,"","","",0,0,"",""
3504,"東京直送 新百合ヶ丘研修センター分","CH1031A-02P NA CHILI06","脚=NA 張地=CHILI06(グリーン)",W1400xD850xH800,pcs,"","","",0,0,"",""
3505,"板サンプル","板サンプル","100mm×100mm×30mm以下（塗装試験板）W77","",pcs,1.0,"",0.0004,0,0,"",""
3506,"羽毛パッド A(T723-49/50用ZA)","羽毛パッド A(T723-49/50用ZA)","羽毛パッド A","49/50各×1 只有羽毛",pcs,"","","",0,0,"",""
3507,"羽毛パッド B(T723-06/07用ZA)","羽毛パッド B(T723-06/07用ZA)","羽毛パッド B","06/07各×1 只有羽毛",pcs,"","","",0,0,"",""
3508,"羽毛パッド C(T723-03/08/09用ZA)","羽毛パッド C(T723-03/08/09用ZA)","羽毛パッド C","03×2、08/09各×1(肘側座パット) 只有羽毛",pcs,"","","",0,0,"",""
3509,"羽毛パッド E(T723-17用ZA)","羽毛パッド E(T723-17用ZA)","羽毛パッド E","只有羽毛",pcs,"","","",0,0,"",""
3510,"菱田さん修理用","PAPIDC CIP ヒンジ","","",pcs,"","","",0,0,"",""
3512,"藤越直送分","CH261-03 17 SP/180","アクロス ","","","","","",0,0,"",""
3513,"藤越直送分","CH261-03 17 SP/180","スツール同梱","","","","","",0,0,"",""
3514,"藤越直送分","CH261-03 17 SP/181","","","","","","",0,0,"",""
3515,"藤越直送分","CH261-03 17 SP/182","","","","","","",0,0,"",""
3516,"藤越直送分","CH261-03 17 SP/182","スツール同梱","","","","","",0,0,"",""
3517,"藤越直送分","CH261-03 17 SP/183","","","","","","",0,0,"",""
3518,"藤越直送分","CH261-03 17 SP/183","スツール同梱","","","","","",0,0,"",""
3519,"藤越直送分","CH232W-03 SP/181","CU37x2付き SP/181","",pcs,276.4,"",1.25,0,0,"",""
3522,"藤越直送分","CH232W-08 SP/180","","CU37x1付き SP/180",pcs,225.3,"",0.9,0,0,"",""
3523,"藤越直送分","CH232W-08 SP/181","CU37x1付き SP/181","",pcs,225.3,"",0.9,0,0,"",""
3524,"藤越直送分","CH232W-08 SP/183","","CU37x1付き SP/183",pcs,225.3,"",0.9,0,0,"",""
3525,"藤越直送分","CH232W-08 SP/183","CU37x1付き SP/183","",pcs,225.3,"",0.9,0,0,"",""
3526,"藤越直送分","CH232W-09 SP/181","CU37x1付き SP/181","",pcs,225.3,"",0.9,0,0,"",""
3527,"藤越直送分","CH232W-09 SP/183","","CU37x1付き SP/183",pcs,225.3,"",0.9,0,0,"",""
3528,"藤越直送分","CH232W-09 SP/183","CU37x1付き SP/183","",pcs,225.3,"",0.9,0,0,"",""
3530,"藤越直送分","CH232W-17 SP/183","Stool ","",pcs,73.0,"",0.16,0,0,"",""
3531,"藤越直送分","CH232W-17 SP/183","スツール","",pcs,73.0,"",0.16,0,0,"",""
3532,"藤越直送分","CH232W-35 SP/180","クッション 小35","",pcs,17.3,"",0.05,0,0,"",""
3533,"藤越直送分","CH232W-35 SP/181","","クッション 小35",pcs,17.3,"",0.0125,0,0,"",""
3534,"藤越直送分","CH232W-35 SP/182","クッション 小35","",pcs,17.3,"",0.025,0,0,"",""
3535,"藤越直送分","CH232W-35 SP/183","","クッション 小35",pcs,17.3,"",0.025,0,0,"",""
3538,"藤越直送分","CH232W-49 SP/181","CU37x1付き SP/181","",pcs,218.6,"",0.94,0,0,"",""
3539,"藤越直送分","CH232W-49 SP/183","","CU37x1付き SP/183",pcs,218.6,"",0.94,0,0,"",""
3540,"藤越直送分","CH232W-49 SP/183","CU37x1付き SP/183","",pcs,218.6,"",0.94,0,0,"",""
3542,"藤越直送分","CH232W-50 SP/180","","CU37x1付き SP/180",pcs,218.6,"",0.94,0,0,"",""
3543,"藤越直送分","CH232W-50 SP/181","CU37x1付き SP/181","",pcs,218.6,"",0.94,0,0,"",""
3544,"藤越直送分","CH232W-50 SP/183","","CU37x1付き SP/183",pcs,191.0,"",0.9,0,0,"",""
3545,"藤越直送分","CH232W-50 SP/183","CU37x1付き SP/183","",pcs,191.0,"",0.9,0,0,"",""
3548,"藤越直送分","CH271-35 SP/122N","Cushion(小) マチルダ","",pcs,16.4,"","",0,0,"",""
3549,"藤越直送分","CH271-35 SP/122N","クッション(小) マチルダ","",pcs,16.4,"","",0,0,"",""
3551,"藤越直送分","CH272-032 SP/183","※腰当クッション仕様変更仕様にて(側込重量530gへ変更)","座クッションは長方形と正方形各1個",pcs,404.0,"",1.31,0,0,"",""
3552,"藤越直送分","CH272-032 SP/184","※腰当クッション仕様変更仕様にて(側込重量530gへ変更)","座クッションは長方形と正方形各1個",pcs,"","","",0,0,"",""
3553,"藤越直送分","CH272-17 SP/183","","",pcs,102.9,"",0.14,0,0,"",""
3554,"藤越直送分","CH272-17 SP/183","スツ-ル","",pcs,102.9,"",0.14,0,0,"",""
3555,"藤越直送分","CH272-17 SP/184","","",pcs,"","","",0,0,"",""
3556,"藤越直送分","CH351-17 SP/181","","",pcs,"","","",0,0,"",""
3557,"藤越直送分","CH351-17L SP/180","スツール","",pcs,143.6,"",0.23,0,0,"",""
3558,"藤越直送分","CH351-59 SP/180",Head-rest,"",pcs,41.4,"",0.09,0,0,"",""
3559,"藤越直送分","CH351-59 SP/183","Head-rest ","",pcs,"","","",0,0,"",""
3560,"藤越直送分","CH351-59 SP/183","ヘッドレスト","",pcs,"","","",0,0,"",""
3561,"藤越直送分","CH351-59B SP/180","","ワイドヘッドレスト",pcs,"","","",0,0,"",""
3562,"藤越直送分","CH406-02 SP/181","","",pcs,"","","",0,0,"",""
3563,"藤越直送分","CH406-03 SP/180","","",pcs,381.4,"",1.31,0,0,"",""
3564,"藤越直送分","CH406-06 SP/180","","",pcs,363.3,"",1.11,0,0,"",""
3565,"藤越直送分","CH406-07 SP/180","","",pcs,"","","",0,0,"",""
3566,"藤越直送分","CH406-07 SP/183","Fugue2-07 (406) Nude Sofa","",pcs,247.5,"",1.11,0,0,"",""
3567,"藤越直送分","CH406-17S SP/181","","",pcs,"","","",0,0,"",""
3568,"藤越直送分","CH406-49 SP/180","","",pcs,"","","",0,0,"",""
3569,"藤越直送分","CH406-49 SP/183","Fugue2-49 (406) Nude Couch","",pcs,221.0,"",1.01,0,0,"",""
3570,"藤越直送分","CH406-50 SP/180","","",pcs,339.5,"",1.03,0,0,"",""
3571,"藤越直送分","TF943B-11L SN/01 (腰クッション×1込み)","腰クッション×1 脚色=DB","",pcs,"","","",0,0,"",""
3572,"藤越直送分","TF943B-11R SN/01 (腰クッション×1込み)","腰クッション×1 脚色=DB","",pcs,"","","",0,0,"",""
3573,"藤越直送分","TF943B-20L SN/01 (腰クッション×2込み)","腰クッション×2 脚色=DB","",pcs,"","","",0,0,"",""
3574,"藤越直送分","TF943B-20R SN/01 (腰クッション×2込み)","腰クッション×2 脚色=DB","",pcs,"","","",0,0,"",""
3576,"藤越直送分","CH232W-06 SP/183","CU37x1付き SP/183 ","",pcs,199.3,"",0.9,0,0,"",""
3577,"試作 CH951-ザクッションFS","試作 CH951-ザクッションFS","羽毛クッション付きのウレタン構成","リビングハウス",pcs,"","","",0,0,"",""
3578,"試作 CH951-ザクッションS","試作 CH951-ザクッションS","ウレタンのみの構成","リビングハウス",pcs,"","","",0,0,"",""
3579,"試作 UG172肘当てクッション","試作 UG172肘当てクッション","図面添付いたします。","",pcs,"","","",0,0,"",""
3580,"試作 UG172腰当てクッション","試作 UG172腰当てクッション","図面添付いたします。","",pcs,"","","",0,0,"",""
3581,"試作 UG294-片肘三人掛け","試作 UG294-片肘三人掛け","図面添付いたします。(有り布で可)","",pcs,"","","",0,0,"",""
